Stkcd,Accper,Typrep,B001000000,B001100000,B001101000,B001200000,B001201000,B001207000,B001209000,B001210000,B001211000,B001212000,A002000000,A001000000,Indnme,Nindnme,利润率,资产负债率
600838,2019-01-01,A,98666800.86,70832829.87,70832829.87,84469237.34,27920639.68,1466901.67,18379947.18,40170391.57,-4039897.24,571254.48,101448290.8,1311267470.0,商业,零售业,139.29529716811243,7.736658852674809
603863,2019-01-01,A,109583687.6,601168753.1,601168753.1,512412026.6,460142611.6,4747641.54,5998147.18,31801391.92,9048808.61,673425.8,281788189.4,854146659.9,工业,造纸及纸制品业,18.228440356375533,32.99060953220734
601900,2019-01-01,A,652782287.5,5597419438.0,5597419438.0,5102707978.0,3833801062.0,37085099.69,652221926.4,567180018.9,5428355.43,6991516.16,3791719065.0,9318971991.0,公用事业,出版业,11.662200675339134,40.68816891672102
603338,2019-01-01,A,565139264.2,1707538304.0,1707538304.0,1189948464.0,998553384.7,9640266.12,91880229.24,118140919.4,-35684270.3,7417934.7,1032202540.0,3633584727.0,工业,专用设备制造业,33.09672543662013,28.407278694508893
300207,2019-01-01,A,770678429.0,20338301880.0,20338301880.0,19632978132.0,17321136883.0,46787433.39,187239007.6,1693293682.0,192889396.0,191631729.9,13283210262.0,18676817715.0,工业,电器机械及器材制造业,3.7892958495117,71.12137873108753
603199,2019-01-01,A,124024932.6,485313932.3,485313932.3,368496351.8,256960587.5,8508563.45,31152271.19,71719894.95,-65246.01,220280.73,208478671.7,1308822473.0,公用事业,公共设施服务业,25.555609337696318,15.928720357478152
600328,2019-01-01,A,1321116451.0,9926234362.0,9926234362.0,8654854985.0,7031327542.0,139796638.8,638801510.3,409092828.7,386292718.0,49543746.7,9398764139.0,15268920833.0,工业,化学原料及化学制品制造业,13.3093417183212,61.55486849265007
688333,2019-01-01,A,65930183.42,291479177.2,291479177.2,248816342.6,164174817.9,1435650.58,18355124.36,52721519.37,6834170.74,5295059.68,437644425.9,839658717.5,工业,普通机械制造业,22.619174396379492,52.12170335145719
688218,2019-01-01,A,57992955.76,412624545.5,412624545.5,357892855.3,309988200.8,1900547.42,6126609.83,27636478.36,6994774.54,5246244.33,459263948.2,809870553.6,工业,专用设备制造业,14.054654865412022,56.70831544109125
603188,2019-01-01,A,133815528.1,2075820294.0,2075820294.0,1921406424.0,1029393615.0,32522900.22,52088184.88,674430982.0,33698792.09,99271949.83,1644458581.0,4764811910.0,工业,化学原料及化学制品制造业,6.446392709753515,34.512560245006604
600836,2019-01-01,A,-6171353.0,1361503783.0,1361503783.0,1387239227.0,1086582460.0,13465445.97,58081771.95,172351739.7,47178141.7,9579667.43,2505775302.0,3428454783.0,工业,印刷业,-0.45327475964861125,73.08759953390349
600898,2019-01-01,A,-588576809.6,2637585198.0,2637585198.0,3393008663.0,2559498173.0,5186317.86,198914765.1,216493399.8,75746160.77,337169846.2,2487933864.0,2727749356.0,工业,信息技术业,-22.31498758964449,91.20830176451153
601366,2019-01-01,A,374188599.0,11416243188.0,11416243188.0,11079287898.0,8853830186.0,98086147.92,1376877781.0,628903666.4,73428222.87,48161893.53,8270794969.0,12871289893.0,商业,零售业,3.2776859500796403,64.25770095892285
600297,2019-01-01,A,5256842244.0,166000000000.0,166000000000.0,161000000000.0,149000000000.0,494343685.5,5247904548.0,2787194780.0,3015735276.0,722116657.7,95307751072.0,141493000000.0,商业,零售业,3.1667724361445786,67.35863334016524
600530,2019-01-01,A,-513390236.5,260063672.9,249037021.1,644985801.0,107264800.0,6266346.49,85406969.75,83748968.84,346636.64,361952079.3,450680217.1,1433752751.0,工业,医药制造业,-197.40943853292782,31.43360783689265
601689,2019-01-01,A,877214550.1,5984017662.0,5984017662.0,5227918851.0,4375041434.0,44609788.2,290218057.3,505131459.1,4563561.99,8354549.98,3654651448.0,10900694960.0,工业,交通运输设备制造业,14.65929079171224,33.526774773633335
600715,2019-01-01,A,-634249002.2,2086146973.0,2086146973.0,2808931330.0,1931636664.0,60019408.24,71174279.32,252810660.6,85834765.5,407455552.5,3242252741.0,9666244178.0,公用事业,广播电影电视业,-30.402891570382177,33.54201157445662
600784,2019-01-01,A,99827519.16,1984202840.0,1984202840.0,2077409710.0,1807288207.0,40217782.76,41392086.88,135011551.0,58593754.0,-5093671.68,2575658499.0,4125630895.0,综合,综合类,5.031114619309788,62.430657626728866
300085,2019-01-01,A,32625755.81,1299251173.0,1299251173.0,1250684030.0,883981458.2,4125026.87,207524481.7,124392534.3,18986935.76,11673592.72,788659589.9,2154554006.0,公用事业,计算机应用服务业,2.511119981109303,36.604308256081836
601179,2019-01-01,A,668323097.8,13901210938.0,13689875850.0,13539761416.0,10329313688.0,152551260.1,1085005314.0,1796671125.0,32201222.76,142258975.7,13864932664.0,34542328470.0,工业,电器机械及器材制造业,4.807661007237066,40.13896363715518
601208,2019-01-01,A,33316181.03,1644547441.0,1644547441.0,1649253339.0,1366328972.0,21234990.18,74256081.5,161077375.5,19715725.46,6640194.43,812282795.6,3177995561.0,工业,化学原料及化学制品制造业,2.025857095964433,25.559595034311627
600069,2019-01-01,A,-97158114.85,2835174674.0,2835174674.0,3051643986.0,2677679366.0,45296944.66,85625950.38,129659726.8,73885594.99,39496403.43,2685260443.0,4603290377.0,工业,造纸及纸制品业,-3.4268828563188554,58.333501106441275
600596,2019-01-01,A,1386073795.0,11000952070.0,11000952070.0,9625266182.0,8350987018.0,48001127.98,348764729.3,745862364.2,67411655.98,64239286.89,3836628520.0,10106636716.0,工业,化学原料及化学制品制造业,12.599580347048999,37.96147648135174
603008,2019-01-01,A,-434748042.3,4210934502.0,4210934502.0,4675802613.0,2996518725.0,32844644.76,942309138.0,278698913.6,80694482.89,344736709.2,3548506186.0,5992265857.0,工业,家具制造业,-10.324265126743594,59.21810331320218
997,2019-01-01,A,672800459.9,5946936953.0,5759682039.0,5366844803.0,4078157308.0,50601829.66,218723309.4,898222520.2,10470727.47,90013554.36,5591624656.0,11056666126.0,公用事业,计算机应用服务业,11.313394865580308,50.57242926826893
300068,2019-01-01,A,92126575.78,8063134839.0,8063134839.0,8300170027.0,6922570973.0,227506998.0,539874425.6,422213154.6,128074406.8,59930069.65,6526818358.0,12680983658.0,工业,电器机械及器材制造业,1.1425652382048674,51.469338136734
600936,2019-01-01,A,124021344.5,2430794928.0,2430794928.0,2463041202.0,1937560952.0,4612780.7,188467284.8,304172691.6,19905732.82,8321760.25,4760080221.0,8455388898.0,公用事业,通信服务业,5.102089981816845,56.29640786984888
603655,2019-01-01,A,35231287.57,174312410.8,174312410.8,146328511.4,100300707.2,3117716.03,6472011.6,37983222.02,-846488.07,-698657.38,33382144.3,514190186.6,工业,石油、化学、塑胶、塑料,20.211577252765526,6.492178413737156
300338,2019-01-01,A,141071796.4,1453901102.0,1453901102.0,1321187700.0,434344713.6,15356737.53,380631213.1,387314594.8,48678570.52,54861870.49,755682355.0,3008158016.0,公用事业,其他社会服务业,9.702984350582053,25.121099057317608
600881,2019-01-01,A,94741722.87,14128388895.0,14128388895.0,14557406027.0,10053409458.0,305548815.2,1220285871.0,1134524616.0,1697827187.0,145810080.3,40039828147.0,58747578778.0,工业,非金属矿物制品业,0.670576975011842,68.15570782636962
600992,2019-01-01,A,29821616.25,2075793724.0,2075793724.0,2061332636.0,1782175132.0,11998154.72,183366215.0,49766170.22,6127628.8,27899335.92,1035935446.0,2428379982.0,工业,金属制品业,1.4366367864594238,42.65952831429657
300336,2019-01-01,A,20982828.92,805824104.7,805824104.7,916742860.9,492664076.5,9972263.49,83832244.68,67048870.91,63421753.49,199803651.9,1793955561.0,4791738492.0,公用事业,广播电影电视业,2.603896904748424,37.438511387778796
603081,2019-01-01,A,268276839.1,1795229226.0,1795229226.0,1557682894.0,1226638933.0,16630033.31,95932152.47,179613572.8,-271098.96,39139301.3,1570316672.0,3289235272.0,工业,专用设备制造业,14.943876537580389,47.74108697445587
603006,2019-01-01,A,156514993.9,1098054818.0,1098054818.0,963763481.8,864078844.3,8196453.46,15625317.13,60220003.6,12977037.73,2665825.59,764636456.8,2114218573.0,工业,交通运输设备制造业,14.25384155092337,36.16638632187439
601989,2019-01-01,A,-23551613.43,44783359504.0,44783359504.0,46282082700.0,40345491281.0,349076650.1,379476341.6,4033251784.0,-559077193.1,1733863836.0,103702000000.0,188127000000.0,工业,交通运输设备制造业,-0.05259009973982946,55.12340068145455
886,2019-01-01,A,210457081.5,461860552.2,461860552.2,322637972.4,188479347.9,73680861.65,27889140.25,84547422.97,-7771678.1,-44187122.23,504296876.8,3284946767.0,房地产,房地产业,45.56723463338032,15.35175187208749
300466,2019-01-01,A,-222609689.5,429832554.6,429832554.6,749075801.7,245667529.2,8732408.25,78964308.35,112513760.6,7549552.53,295648242.8,440868315.0,1621025506.0,工业,仪器仪表及文化、办公用机械制造业,-51.789862614561486,27.19687712304263
603118,2019-01-01,A,201978573.0,8333939981.0,8333939981.0,8164101280.0,7278391635.0,36265744.84,162808121.7,617414732.8,-53266571.65,122487617.9,3541161146.0,8099399624.0,工业,信息技术业,2.4235664458884707,43.72127948233216
603083,2019-01-01,A,81231968.79,3156324224.0,3156324224.0,3115119358.0,2789220189.0,3774798.1,53540134.23,263605798.7,-21137125.19,26115562.71,1616624488.0,2744114384.0,工业,信息技术业,2.57362561717614,58.91243081651366
600110,2019-01-01,A,167236429.6,2321436794.0,2321436794.0,2190899854.0,1707734681.0,20133139.6,45806729.12,163298738.5,217682225.1,36244340.13,4826998081.0,7282646569.0,工业,有色金属冶炼及压延加工业,7.204005296730038,66.28082298469701
603689,2019-01-01,A,232624273.5,3240975796.0,3240975796.0,3017200594.0,2890060642.0,12990536.04,9377048.0,97710675.07,7828712.47,-767019.45,892878406.7,3158925387.0,工业,煤气生产和供应业,7.177599838514808,28.265257874544414
300256,2019-01-01,A,-1747648935.0,3818837377.0,3818837377.0,5687265665.0,3539405369.0,25252668.21,66247353.82,521235510.0,238608537.9,1296516226.0,6483219795.0,8147385848.0,工业,信息技术业,-45.763900435396835,79.57423296199339
600645,2019-01-01,A,104546080.2,1320517677.0,1320517677.0,1488274328.0,442293042.1,13989792.58,315824456.0,443980293.6,8218518.46,263968225.2,1459016324.0,4443427224.0,公用事业,专业、科研服务业,7.917052684785832,32.83538247502982
600801,2019-01-01,A,7131070969.0,27466044481.0,27466044481.0,20657549024.0,16575214537.0,500174955.0,1701838126.0,1347593889.0,465623749.0,67103768.0,14842116481.0,33161505602.0,工业,非金属矿物制品业,25.963225152180225,44.75706458908446
900933,2019-01-01,A,7131070969.0,27466044481.0,27466044481.0,20657549024.0,16575214537.0,500174955.0,1701838126.0,1347593889.0,465623749.0,67103768.0,14842116481.0,33161505602.0,工业,非金属矿物制品业,25.963225152180225,44.75706458908446
300419,2019-01-01,A,-627439400.7,568556029.0,568556029.0,1208274970.0,452757253.3,3381221.07,18678101.47,70716211.09,-2221434.6,664963617.5,402841674.5,1243615820.0,公用事业,计算机应用服务业,-110.35665241358299,32.392775005065474
2042,2019-01-01,A,864509904.1,14307464898.0,14307464898.0,13986653790.0,12802476284.0,89082400.32,240286408.5,499904893.2,303148253.0,51755550.73,11182861606.0,18535408458.0,工业,纺织业,6.042369562065796,60.33242607703855
2434,2019-01-01,A,423683465.4,4370751412.0,4370751412.0,4099583533.0,3315821254.0,42837338.61,149656570.3,456503563.6,85489664.3,49275142.19,3764599820.0,9844723692.0,工业,交通运输设备制造业,9.69360701312747,38.23977124984403
600682,2019-01-01,A,-290423371.3,14541230534.0,14541230534.0,14751880161.0,8127508486.0,582029034.5,2323876592.0,1481511653.0,224987874.3,2011966521.0,8353071065.0,22039209837.0,商业,零售业,-1.9972406779532048,37.900955282782625
2115,2019-01-01,A,254553432.3,3553614080.0,3553614080.0,3451254671.0,3061795907.0,17729567.1,87882622.14,226926382.9,33330851.72,23589340.31,2116524177.0,4578247492.0,工业,信息技术业,7.163226691740259,46.2300078949074
300250,2019-01-01,A,-274895409.1,419793679.8,419793679.8,934604448.6,194024452.4,4683653.98,64402200.33,147641783.9,-4372346.73,528224704.8,223792745.3,1549571912.0,公用事业,计算机应用服务业,-65.48345588027121,14.442230371300122
600006,2019-01-01,A,491954965.7,14420631394.0,14420631394.0,14590707380.0,12769991061.0,61226256.88,595864420.3,948712489.1,-29035095.33,243948247.7,12168498931.0,19629713384.0,工业,交通运输设备制造业,3.411466199078412,61.99020175668195
300299,2019-01-01,A,60170340.44,555247124.5,555247124.5,857684322.0,233502294.1,1825245.62,94796769.56,132611219.7,31966030.32,362982762.7,947264510.8,2184295703.0,公用事业,计算机应用服务业,10.83667754140706,43.3670454736961
603566,2019-01-01,A,153216365.9,608059265.5,608059265.5,497313645.6,200230275.7,8947414.29,147112729.1,136074862.9,-5459247.25,10407610.83,267509627.5,1903079629.0,工业,医药制造业,25.197604015459245,14.056670221443476
2022,2019-01-01,A,298748113.9,1990213558.0,1990213558.0,1735889147.0,1177016551.0,12277352.36,303143752.0,228207019.2,4746157.84,10498313.86,1073752356.0,3503787795.0,工业,医药制造业,15.010857136367672,30.645473379759864
603101,2019-01-01,A,94028474.52,3659648140.0,3624436649.0,3594685760.0,3001229644.0,54456493.26,306532359.0,151984981.7,43717351.94,36764930.07,2819859028.0,4159089871.0,商业,零售业,2.569331010057158,67.79990612037439
600679,2019-01-01,A,9149843.69,761521415.9,761521415.9,786349667.0,622009232.6,4021130.24,26094455.63,83662797.86,-1576228.73,52138279.38,360680764.7,1768313417.0,工业,交通运输设备制造业,1.2015215198099591,20.39687994404897
900916,2019-01-01,A,9149843.69,761521415.9,761521415.9,786349667.0,622009232.6,4021130.24,26094455.63,83662797.86,-1576228.73,52138279.38,360680764.7,1768313417.0,工业,交通运输设备制造业,1.2015215198099591,20.39687994404897
2750,2019-01-01,A,15677533.5,335984894.9,335984894.9,329719316.8,33145594.36,7594368.55,242607665.9,56808487.2,-10289450.31,-147348.84,131616795.5,787549742.9,工业,医药制造业,4.666142358770665,16.712188237830734
600100,2019-01-01,A,-3442361783.0,24832976038.0,24832976038.0,29315062582.0,19726782879.0,160720047.6,2136479026.0,2523388571.0,1172325086.0,3595366972.0,43716157923.0,63609640362.0,工业,信息技术业,-13.862058972442199,68.72568006077859
517,2019-01-01,A,707430282.3,3967768926.0,3967768926.0,3152726107.0,2612889242.0,126896125.0,136696962.7,133674939.4,92426477.03,50142361.49,19547261163.0,24315861567.0,房地产,房地产业,17.829422415815348,80.38893094180281
603369,2019-01-01,A,1525212513.0,3740919358.0,3736035834.0,2418916829.0,1013543619.0,632222544.9,585625207.1,187315329.1,-25234946.15,25445075.53,2478545133.0,8587648943.0,工业,饮料制造业,40.771060989013705,28.86174259627045
2095,2019-01-01,A,48934872.5,427353869.7,419647156.3,383791682.3,275670752.2,1835165.44,68002409.14,34412251.72,-19099850.44,15679266.63,406470411.1,1497073425.0,公用事业,计算机应用服务业,11.450667928747668,27.151000365930617
2426,2019-01-01,A,-783904136.1,17279428637.0,17279428637.0,18160438009.0,15686277622.0,57669813.85,416738122.0,771294950.0,300290725.7,928166775.6,10406301123.0,17863062961.0,工业,信息技术业,-4.536632272790815,58.25597292983756
603833,2019-01-01,A,1828572148.0,11509386516.0,11509386516.0,9769673746.0,7092635975.0,106417236.3,1177189198.0,1404508556.0,-31841795.19,20764576.6,3559554209.0,11120497318.0,工业,家具制造业,15.887659567762144,32.00894804622082
600870,2019-01-01,A,6177984.44,30964936.44,30964936.44,38463403.42,22641130.29,120064.78,2887749.85,11646616.35,1860735.98,-692893.83,60425965.39,73057679.7,工业,信息技术业,19.951548913949587,82.70994320943373
601139,2019-01-01,A,1269454213.0,12741389910.0,12741389910.0,11639066035.0,10071444033.0,58256725.07,957233000.4,391844327.4,160844808.8,-556859.17,10035568434.0,19712419073.0,工业,煤气生产和供应业,9.96323181353768,50.90987766055394
637,2019-01-01,A,50202747.7,4319899403.0,4319899403.0,4258431274.0,4113782984.0,5322285.73,34783079.75,90243950.93,7302800.94,6996172.56,292602853.1,1239744647.0,工业,石油加工及炼焦业,1.16212770290753,23.60186461043054
2399,2019-01-01,A,702183973.4,4814965144.0,4814965144.0,3972588218.0,2892308325.0,21207733.62,371709589.4,481609383.8,87464547.71,118288638.1,7435622903.0,13602229644.0,工业,医药制造业,14.583365661016298,54.66473583821521
600856,2019-01-01,A,-1096859965.0,3425810666.0,3425810666.0,4474305259.0,3006262629.0,85624452.41,96398948.23,252631247.1,350608809.7,682779172.2,9256422339.0,14914819231.0,工业,煤气生产和供应业,-32.017530212219846,62.0619143660877
2048,2019-01-01,A,1209039436.0,14927081526.0,14927081526.0,13961384147.0,11972050848.0,67243666.0,477112937.7,1318934890.0,9398255.92,116643549.5,6915681021.0,16262190636.0,工业,交通运输设备制造业,8.099637118576021,42.52613424473448
688007,2019-01-01,A,258266877.1,1385727211.0,1385727211.0,1147867926.0,783243430.6,13613823.19,102349110.0,231311421.0,-2652161.71,20002303.09,1246572464.0,2073471491.0,工业,信息技术业,18.63764203010949,60.12006769375928
2753,2019-01-01,A,315206650.1,2587091753.0,2587091753.0,2276045559.0,2034758959.0,9949255.29,148669053.7,68807851.55,11502130.75,2358309.3,521546434.0,1994336612.0,工业,化学原料及化学制品制造业,12.183821842982004,26.15137438995178
688363,2019-01-01,A,514981055.8,1263145729.0,1263145729.0,764546173.4,253581645.3,27342355.64,283745928.0,222400381.0,-23238981.07,714844.49,353561353.8,2071004070.0,工业,医药制造业,40.769726245893835,17.071977738797976
603268,2019-01-01,A,58318041.0,591024458.5,591024458.5,541749608.6,368807517.3,8506629.84,46905722.13,91574306.15,17870009.05,8085424.12,567774166.2,1258530188.0,工业,非金属矿物制品业,9.867280475669181,45.1140681100611
2343,2019-01-01,A,-1068132418.0,1435030474.0,1435030474.0,2502170098.0,1289480869.0,9030757.84,233415295.0,78452432.71,37827711.16,853963032.4,1718989888.0,3250351177.0,公用事业,广播电影电视业,-74.43273417202707,52.88628195512673
882,2019-01-01,A,159032498.6,1253300455.0,1253300455.0,1889522809.0,688435526.4,31620068.61,351169632.4,163623441.4,274425825.0,380248315.1,5793786495.0,13778178636.0,公用事业,其他社会服务业,12.689096055582297,42.05045273445531
2512,2019-01-01,A,-1839498382.0,2881191881.0,2868654251.0,4553400142.0,2604814281.0,8541035.8,79211698.36,384000047.0,292804319.6,1181014623.0,4550398485.0,5798003075.0,工业,信息技术业,-63.84504947867441,78.48216750040271
2713,2019-01-01,A,395561677.8,4203392412.0,4203392412.0,3870797005.0,2641352837.0,25446493.26,709056071.4,464987828.8,6923494.14,23030280.69,2000109959.0,3303432781.0,综合,装修装饰业,9.410534135969222,60.546410101147444
2780,2019-01-01,A,6452246.27,420334022.6,420334022.6,420694846.2,240177683.9,4015776.49,104373902.3,58995889.9,9197163.18,3934430.48,232300774.0,871246024.8,商业,零售业,1.535028316311219,26.663051237832175
601933,2019-01-01,A,1449016793.0,70516654453.0,70516654453.0,69920918923.0,54899739654.0,237484758.4,11560294075.0,3007200280.0,147537247.4,68662907.88,20194707575.0,39626984429.0,商业,零售业,2.0548575428600104,50.962009514458586
2445,2019-01-01,A,-2095927347.0,970161050.0,970161050.0,3209696639.0,813792854.7,11612361.8,168394506.6,191902532.0,212893196.6,1811101188.0,2946220225.0,5150322729.0,公用事业,广播电影电视业,-216.0391150520834,57.20457493684179
603739,2019-01-01,A,111736379.2,813970528.1,813970528.1,719510354.9,409564772.3,9900757.87,141721868.4,150458058.2,3391854.51,4473043.66,313944300.8,945321200.8,工业,食品制造业,13.727324926716841,33.21033110590531
300346,2019-01-01,A,62546268.4,228174901.5,228174901.5,214108082.7,109010275.9,4442654.64,27051657.21,73206890.69,-8018777.49,8415381.73,258111342.8,1473691126.0,工业,信息技术业,27.41154613799625,17.51461607159057
2170,2019-01-01,A,14807809.73,2290837622.0,2290837622.0,2334750854.0,1928731850.0,12413535.68,149144576.5,158039760.7,63940312.34,22480818.43,1619449546.0,3532884490.0,工业,化学原料及化学制品制造业,0.6463928122968464,45.83930073524708
2574,2019-01-01,A,129118111.4,4093542918.0,4093542918.0,4136113162.0,3738158772.0,21017272.58,227803817.7,56440752.66,12507470.97,80185075.96,865515982.4,4067169124.0,工业,其他制造业,3.154189756561385,21.280550574911373
2621,2019-01-01,A,60489049.5,265356399.7,265356399.7,230660067.2,125821432.1,4570011.29,14822769.82,83473565.88,-2689050.68,4661338.83,2455466265.0,4175892348.0,公用事业,其他社会服务业,22.7953987800506,58.80099534117588
603777,2019-01-01,A,47295460.01,3891222841.0,3891222841.0,3914117138.0,2182766691.0,33540568.18,1279787268.0,430813032.2,-5843332.91,-6947088.42,987837094.4,2841297566.0,商业,零售业,1.215439514583174,34.76711155567857
603757,2019-01-01,A,192730875.1,1113597180.0,1113597180.0,932926503.4,772329548.9,5528269.8,64449813.3,90534875.63,-3381679.33,3465675.12,268184040.5,1275666351.0,工业,普通机械制造业,17.307054881371016,21.023055149943357
2345,2019-01-01,A,105280919.5,3248025039.0,3248025039.0,3213934691.0,1970391968.0,52569639.77,749044944.6,162790566.6,62075261.65,217062310.9,2123966823.0,5464409953.0,工业,其他制造业,3.241382632087523,38.86909732740544
603220,2019-01-01,A,165906209.1,1750827645.0,1750827645.0,1594578300.0,1383005767.0,9999081.2,60960519.77,105771986.4,7408872.34,27432072.81,1543868285.0,3057137942.0,公用事业,计算机应用服务业,9.47587328620231,50.5004456550623
603012,2019-01-01,A,297339258.0,1957214217.0,1957214217.0,1722609129.0,1158826249.0,12293883.35,290713041.2,146153715.7,19503590.96,95118649.05,2025590818.0,5052221646.0,工业,专用设备制造业,15.19196291429759,40.09307112651565
300434,2019-01-01,A,188831298.7,970716005.7,970716005.7,792601801.6,330712874.7,23159221.55,267308558.7,168349080.5,733684.52,2338381.73,508312413.2,3190770641.0,工业,医药制造业,19.452785118530162,15.930709862639732
603828,2019-01-01,A,84103813.86,2385252631.0,2385252631.0,2307404332.0,1983419133.0,7696529.83,20204558.8,191322124.3,33875854.9,70886131.25,2857066107.0,3991791277.0,综合,装修装饰业,3.525991870502207,71.57353450472004
900,2019-01-01,A,1234244579.0,11860994621.0,11860994621.0,11097202419.0,10134236668.0,31806413.82,108904862.1,261733700.8,477420793.2,83099981.35,15025798550.0,24707125163.0,公用事业,公路运输业,10.40591129528681,60.81564913307596
603697,2019-01-01,A,211696477.3,1100948681.0,1100948681.0,898300351.7,737482458.5,13082644.17,105611719.7,52590351.96,-10515990.97,49168.3,140498451.2,1020831376.0,工业,食品制造业,19.228550881019675,13.763139976214836
2092,2019-01-01,A,3004889041.0,70222629870.0,70222629870.0,67362180699.0,62425700590.0,302744330.8,2599710717.0,854370320.9,1044977797.0,134676943.2,38880021800.0,58627985737.0,工业,化学原料及化学制品制造业,4.279089300077221,66.31648914975924
603630,2019-01-01,A,154348392.1,964139443.8,964139443.8,840200801.3,381416623.3,11350564.21,367063256.5,85305888.79,-14659396.52,9723864.94,198416500.5,1994883601.0,工业,化学原料及化学制品制造业,16.008928282371762,9.946269566832736
603602,2019-01-01,A,49889349.39,583727378.8,583727378.8,543994806.1,483228914.1,3310433.11,7328156.14,43529246.9,-440132.77,7038188.56,410554981.5,1092457638.0,公用事业,计算机应用服务业,8.546686552986472,37.58086054957858
2124,2019-01-01,A,-548514205.2,4518950573.0,4518950573.0,4968429545.0,3990566828.0,11300011.84,160215803.5,425218424.2,65066385.75,316062091.8,3831852962.0,6228766401.0,工业,食品加工业,-12.138088176429365,61.518649365062295
603286,2019-01-01,A,24758637.7,356179930.3,356179930.3,337464549.3,262969783.7,3315533.78,14650042.09,53923698.31,1273848.95,1331642.47,197321038.6,632111635.4,工业,交通运输设备制造业,6.951160240597082,31.216169351974564
603266,2019-01-01,A,83749485.55,926610536.0,926610536.0,855713538.8,690001192.3,5764863.18,38765149.82,118594611.8,-2756318.38,5344040.11,232414017.7,1100741465.0,工业,石油、化学、塑胶、塑料,9.038261739557859,21.114314767818797
603160,2019-01-01,A,746151875.4,3721291686.0,3721291686.0,3163363229.0,1779389760.0,38622745.48,322112612.6,924372173.8,-1256894.99,100122831.8,1237751170.0,5345221338.0,工业,信息技术业,20.05088389623215,23.156219204631185
603768,2019-01-01,A,93279215.58,1874354289.0,1874354289.0,1811936744.0,1536416933.0,19476049.63,50631359.73,137477528.9,28447345.89,39487526.85,1227372181.0,2924085761.0,工业,交通运输设备制造业,4.97660533696466,41.97456166881557
603269,2019-01-01,A,47944080.08,603746269.8,603746269.8,569203016.7,426085581.3,5927625.16,54448139.9,59972427.95,2351805.39,20417437.09,764025057.5,1420112123.0,工业,普通机械制造业,7.941097523614051,53.80033344733302
2495,2019-01-01,A,42197893.51,318960126.5,318960126.5,280665631.6,174527746.6,12213548.15,44581555.38,47482254.76,-1870557.71,3731084.43,126490368.9,1287959011.0,工业,食品制造业,13.229833450671144,9.820993356130959
603043,2019-01-01,A,464431934.5,2537127359.0,2537127359.0,2094130594.0,1150437018.0,26243224.33,657913901.0,279049616.2,-22772869.41,3259704.38,508363293.8,2502638048.0,工业,食品制造业,18.30542455239828,20.313096982053075
688006,2019-01-01,A,330827322.4,1109306208.0,1109306208.0,821044504.4,591716913.3,15411336.99,63608925.15,155644418.5,-30944393.13,25607303.56,1396355130.0,2307894944.0,工业,专用设备制造业,29.82290372254006,60.50340955207708
2270,2019-01-01,A,183283648.6,1159474685.0,1159474685.0,1021212555.0,654901617.4,13993190.09,122814778.8,108430137.4,58200154.18,62872677.43,1701769134.0,4049699539.0,工业,电器机械及器材制造业,15.807473071307287,42.02210849499765
600996,2019-01-01,A,313992697.7,3231026637.0,3231026637.0,2931119795.0,2176387804.0,12956353.0,179537597.4,460339068.6,35318894.13,66580077.14,8068920602.0,12498694961.0,公用事业,通信服务业,9.718047326020853,64.55810488357113
603959,2019-01-01,A,176979371.6,1182702592.0,1182702592.0,1022336709.0,808355544.6,11857641.19,12225720.91,103472465.0,36648746.33,49776591.43,1589413835.0,2696414580.0,房地产,土木工程建筑业,14.963979346719821,58.945454708229626
2496,2019-01-01,A,-614421005.2,2519112574.0,2519112574.0,3056236984.0,1640831494.0,23789609.72,124585281.3,895566033.3,76074694.83,295389870.6,2553707262.0,5960620789.0,工业,化学原料及化学制品制造业,-24.39037506864511,42.84297479069173
688100,2019-01-01,A,200849335.0,1038641006.0,1038641006.0,869097101.0,699212541.4,8226170.77,61975390.28,103536907.9,-6480599.08,2626689.81,566149542.8,1903965158.0,工业,信息技术业,19.337705120415784,29.73528903200654
603131,2019-01-01,A,84849641.5,863795749.2,863795749.2,786712783.2,650387941.1,2448434.58,58832462.44,84171567.72,-11573485.66,2445862.97,327468787.1,1352652943.0,工业,普通机械制造业,9.82288250186263,24.20937231495012
300222,2019-01-01,A,458228131.7,3593830767.0,3593830767.0,3184702291.0,2392522457.0,28026212.89,220048004.6,444119107.8,14860535.72,85125973.18,3306008599.0,7875800858.0,工业,电器机械及器材制造业,12.7504092821408,41.976792692032795
2425,2019-01-01,A,277828814.1,744658323.7,744658323.7,631558288.4,332782525.1,5349185.14,46511366.55,161266590.9,36605462.61,49043158.01,872424070.1,4787879550.0,公用事业,计算机应用服务业,37.309569403528045,18.221512487714943
2235,2019-01-01,A,75664538.14,714872486.1,714872486.1,704076515.6,530214773.0,4435590.03,61019489.8,93455858.77,1428446.66,13522357.33,335425193.9,2521858974.0,公用事业,计算机应用服务业,10.58434050984243,13.300711790714114
2068,2019-01-01,A,469900839.6,7892980795.0,7892980795.0,7432026797.0,6654417757.0,57245829.6,344551831.5,242083720.6,68039261.09,65688396.72,3611943433.0,7145073623.0,工业,化学原料及化学制品制造业,5.953401532380139,50.55152155987799
